doc,partition,docLeafVal_f32,docLeafVal_f64,inc_residual
480,30,0.002942146035,0.00294214603491127,0.000000e+00
481,30,0.002942146035,0.00294214603491127,0.000000e+00
482,20,-0.006825354882,-0.00682535488158464,0.000000e+00
483,30,0.002942146035,0.00294214603491127,0.000000e+00
484,28,-0.007856901735,-0.00785690173506737,0.000000e+00
485,30,0.002942146035,0.00294214603491127,0.000000e+00
486,53,0.0135398889,0.0135398888960481,0.000000e+00
487,63,0.02701722272,0.0270172227174044,0.000000e+00
488,45,0.004995354451,0.00499535445123911,0.000000e+00
489,28,-0.007856901735,-0.00785690173506737,0.000000e+00
490,12,-0.01635233127,-0.0163523312658072,0.000000e+00
491,4,-0.01281093061,-0.0128109306097031,0.000000e+00
492,28,-0.007856901735,-0.00785690173506737,0.000000e+00
493,5,-0.00704107713,-0.00704107712954283,0.000000e+00
494,63,0.02701722272,0.0270172227174044,0.000000e+00
495,18,-0.009198909625,-0.00919890962541103,0.000000e+00
496,63,0.02701722272,0.0270172227174044,0.000000e+00
497,29,0.003402300179,0.00340230017900467,0.000000e+00
498,28,-0.007856901735,-0.00785690173506737,0.000000e+00
499,26,-0.01174412016,-0.0117441201582551,0.000000e+00
500,31,0.0127569912,0.0127569912001491,0.000000e+00
501,22,0.002748655621,0.00274865562096238,0.000000e+00
502,63,0.02701722272,0.0270172227174044,0.000000e+00
503,21,0.001542665181,0.00154266518075019,0.000000e+00
504,24,-0.02248527855,-0.0224852785468102,0.000000e+00
505,8,-0.03018854745,-0.0301885474473238,0.000000e+00
506,24,-0.02248527855,-0.0224852785468102,0.000000e+00
507,63,0.02701722272,0.0270172227174044,0.000000e+00
508,16,-0.02100933902,-0.0210093390196562,0.000000e+00
509,28,-0.007856901735,-0.00785690173506737,0.000000e+00
510,26,-0.01174412016,-0.0117441201582551,0.000000e+00
511,61,0.01604051143,0.0160405114293098,0.000000e+00
512,28,-0.007856901735,-0.00785690173506737,0.000000e+00
513,26,-0.01174412016,-0.0117441201582551,0.000000e+00
514,28,-0.007856901735,-0.00785690173506737,0.000000e+00
515,31,0.0127569912,0.0127569912001491,0.000000e+00
516,28,-0.007856901735,-0.00785690173506737,0.000000e+00
517,61,0.01604051143,0.0160405114293098,0.000000e+00
518,24,-0.02248527855,-0.0224852785468102,0.000000e+00
519,24,-0.02248527855,-0.0224852785468102,0.000000e+00
520,0,-0.0251794979,-0.025179497897625,0.000000e+00
521,29,0.003402300179,0.00340230017900467,0.000000e+00
522,31,0.0127569912,0.0127569912001491,0.000000e+00
523,29,0.003402300179,0.00340230017900467,0.000000e+00
524,31,0.0127569912,0.0127569912001491,0.000000e+00
525,21,0.001542665181,0.00154266518075019,0.000000e+00
526,31,0.0127569912,0.0127569912001491,0.000000e+00
527,5,-0.00704107713,-0.00704107712954283,0.000000e+00
528,30,0.002942146035,0.00294214603491127,0.000000e+00
529,31,0.0127569912,0.0127569912001491,0.000000e+00
530,45,0.004995354451,0.00499535445123911,0.000000e+00
531,28,-0.007856901735,-0.00785690173506737,0.000000e+00
532,31,0.0127569912,0.0127569912001491,0.000000e+00
533,5,-0.00704107713,-0.00704107712954283,0.000000e+00
534,30,0.002942146035,0.00294214603491127,0.000000e+00
535,12,-0.01635233127,-0.0163523312658072,0.000000e+00
536,55,0.02401611023,0.024016110226512,0.000000e+00
537,28,-0.007856901735,-0.00785690173506737,0.000000e+00
538,31,0.0127569912,0.0127569912001491,0.000000e+00
539,18,-0.009198909625,-0.00919890962541103,0.000000e+00
540,20,-0.006825354882,-0.00682535488158464,0.000000e+00
541,31,0.0127569912,0.0127569912001491,0.000000e+00
542,28,-0.007856901735,-0.00785690173506737,0.000000e+00
543,31,0.0127569912,0.0127569912001491,0.000000e+00
544,30,0.002942146035,0.00294214603491127,0.000000e+00
545,22,0.002748655621,0.00274865562096238,0.000000e+00
546,23,0.0121689029,0.0121689029037952,0.000000e+00
547,26,-0.01174412016,-0.0117441201582551,0.000000e+00
548,24,-0.02248527855,-0.0224852785468102,0.000000e+00
549,29,0.003402300179,0.00340230017900467,0.000000e+00
550,28,-0.007856901735,-0.00785690173506737,0.000000e+00
551,61,0.01604051143,0.0160405114293098,0.000000e+00
552,26,-0.01174412016,-0.0117441201582551,0.000000e+00
553,16,-0.02100933902,-0.0210093390196562,0.000000e+00
554,31,0.0127569912,0.0127569912001491,0.000000e+00
555,61,0.01604051143,0.0160405114293098,0.000000e+00
556,26,-0.01174412016,-0.0117441201582551,0.000000e+00
557,28,-0.007856901735,-0.00785690173506737,0.000000e+00
558,30,0.002942146035,0.00294214603491127,0.000000e+00
559,28,-0.007856901735,-0.00785690173506737,0.000000e+00
560,20,-0.006825354882,-0.00682535488158464,0.000000e+00
561,30,0.002942146035,0.00294214603491127,0.000000e+00
562,12,-0.01635233127,-0.0163523312658072,0.000000e+00
563,30,0.002942146035,0.00294214603491127,0.000000e+00
564,28,-0.007856901735,-0.00785690173506737,0.000000e+00
565,63,0.02701722272,0.0270172227174044,0.000000e+00
566,0,-0.0251794979,-0.025179497897625,0.000000e+00
567,24,-0.02248527855,-0.0224852785468102,0.000000e+00
568,22,0.002748655621,0.00274865562096238,0.000000e+00
569,26,-0.01174412016,-0.0117441201582551,0.000000e+00
570,26,-0.01174412016,-0.0117441201582551,0.000000e+00
571,29,0.003402300179,0.00340230017900467,0.000000e+00
572,13,-0.007738744374,-0.00773874437436461,0.000000e+00
573,26,-0.01174412016,-0.0117441201582551,0.000000e+00
574,45,0.004995354451,0.00499535445123911,0.000000e+00
575,30,0.002942146035,0.00294214603491127,0.000000e+00
576,28,-0.007856901735,-0.00785690173506737,0.000000e+00
577,55,0.02401611023,0.024016110226512,0.000000e+00
578,63,0.02701722272,0.0270172227174044,0.000000e+00
579,18,-0.009198909625,-0.00919890962541103,0.000000e+00
580,28,-0.007856901735,-0.00785690173506737,0.000000e+00
581,28,-0.007856901735,-0.00785690173506737,0.000000e+00
582,31,0.0127569912,0.0127569912001491,0.000000e+00
583,24,-0.02248527855,-0.0224852785468102,0.000000e+00
584,29,0.003402300179,0.00340230017900467,0.000000e+00
585,30,0.002942146035,0.00294214603491127,0.000000e+00
586,24,-0.02248527855,-0.0224852785468102,0.000000e+00
587,63,0.02701722272,0.0270172227174044,0.000000e+00
588,53,0.0135398889,0.0135398888960481,0.000000e+00
589,45,0.004995354451,0.00499535445123911,0.000000e+00
590,12,-0.01635233127,-0.0163523312658072,0.000000e+00
591,28,-0.007856901735,-0.00785690173506737,0.000000e+00
592,31,0.0127569912,0.0127569912001491,0.000000e+00
593,26,-0.01174412016,-0.0117441201582551,0.000000e+00
594,12,-0.01635233127,-0.0163523312658072,0.000000e+00
595,63,0.02701722272,0.0270172227174044,0.000000e+00
596,4,-0.01281093061,-0.0128109306097031,0.000000e+00
597,55,0.02401611023,0.024016110226512,0.000000e+00
598,12,-0.01635233127,-0.0163523312658072,0.000000e+00
599,63,0.02701722272,0.0270172227174044,0.000000e+00
600,28,-0.007856901735,-0.00785690173506737,0.000000e+00
601,29,0.003402300179,0.00340230017900467,0.000000e+00
602,30,0.002942146035,0.00294214603491127,0.000000e+00
603,13,-0.007738744374,-0.00773874437436461,0.000000e+00
604,28,-0.007856901735,-0.00785690173506737,0.000000e+00
605,28,-0.007856901735,-0.00785690173506737,0.000000e+00
606,31,0.0127569912,0.0127569912001491,0.000000e+00
607,31,0.0127569912,0.0127569912001491,0.000000e+00
608,26,-0.01174412016,-0.0117441201582551,0.000000e+00
609,8,-0.03018854745,-0.0301885474473238,0.000000e+00
610,28,-0.007856901735,-0.00785690173506737,0.000000e+00
611,30,0.002942146035,0.00294214603491127,0.000000e+00
612,30,0.002942146035,0.00294214603491127,0.000000e+00
613,29,0.003402300179,0.00340230017900467,0.000000e+00
614,22,0.002748655621,0.00274865562096238,0.000000e+00
615,31,0.0127569912,0.0127569912001491,0.000000e+00
616,22,0.002748655621,0.00274865562096238,0.000000e+00
617,8,-0.03018854745,-0.0301885474473238,0.000000e+00
618,31,0.0127569912,0.0127569912001491,0.000000e+00
619,20,-0.006825354882,-0.00682535488158464,0.000000e+00
620,55,0.02401611023,0.024016110226512,0.000000e+00
621,26,-0.01174412016,-0.0117441201582551,0.000000e+00
622,18,-0.009198909625,-0.00919890962541103,0.000000e+00
623,28,-0.007856901735,-0.00785690173506737,0.000000e+00
624,13,-0.007738744374,-0.00773874437436461,0.000000e+00
625,61,0.01604051143,0.0160405114293098,0.000000e+00
626,26,-0.01174412016,-0.0117441201582551,0.000000e+00
627,31,0.0127569912,0.0127569912001491,0.000000e+00
628,30,0.002942146035,0.00294214603491127,0.000000e+00
629,22,0.002748655621,0.00274865562096238,0.000000e+00
630,45,0.004995354451,0.00499535445123911,0.000000e+00
631,29,0.003402300179,0.00340230017900467,0.000000e+00
632,12,-0.01635233127,-0.0163523312658072,0.000000e+00
633,63,0.02701722272,0.0270172227174044,0.000000e+00
634,61,0.01604051143,0.0160405114293098,0.000000e+00
635,63,0.02701722272,0.0270172227174044,0.000000e+00
636,0,-0.0251794979,-0.025179497897625,0.000000e+00
637,26,-0.01174412016,-0.0117441201582551,0.000000e+00
638,29,0.003402300179,0.00340230017900467,0.000000e+00
639,61,0.01604051143,0.0160405114293098,0.000000e+00
640,63,0.02701722272,0.0270172227174044,0.000000e+00
641,24,-0.02248527855,-0.0224852785468102,0.000000e+00
642,26,-0.01174412016,-0.0117441201582551,0.000000e+00
643,0,-0.0251794979,-0.025179497897625,0.000000e+00
644,30,0.002942146035,0.00294214603491127,0.000000e+00
645,20,-0.006825354882,-0.00682535488158464,0.000000e+00
646,12,-0.01635233127,-0.0163523312658072,0.000000e+00
647,20,-0.006825354882,-0.00682535488158464,0.000000e+00
648,28,-0.007856901735,-0.00785690173506737,0.000000e+00
649,29,0.003402300179,0.00340230017900467,0.000000e+00
650,63,0.02701722272,0.0270172227174044,0.000000e+00
651,26,-0.01174412016,-0.0117441201582551,0.000000e+00
652,63,0.02701722272,0.0270172227174044,0.000000e+00
653,26,-0.01174412016,-0.0117441201582551,0.000000e+00
654,61,0.01604051143,0.0160405114293098,0.000000e+00
655,13,-0.007738744374,-0.00773874437436461,0.000000e+00
656,31,0.0127569912,0.0127569912001491,0.000000e+00
657,26,-0.01174412016,-0.0117441201582551,0.000000e+00
658,22,0.002748655621,0.00274865562096238,0.000000e+00
659,16,-0.02100933902,-0.0210093390196562,0.000000e+00
660,8,-0.03018854745,-0.0301885474473238,0.000000e+00
661,26,-0.01174412016,-0.0117441201582551,0.000000e+00
662,4,-0.01281093061,-0.0128109306097031,0.000000e+00
663,24,-0.02248527855,-0.0224852785468102,0.000000e+00
664,12,-0.01635233127,-0.0163523312658072,0.000000e+00
665,53,0.0135398889,0.0135398888960481,0.000000e+00
666,22,0.002748655621,0.00274865562096238,0.000000e+00
667,20,-0.006825354882,-0.00682535488158464,0.000000e+00
668,37,0.008719623089,0.00871962308883667,0.000000e+00
669,5,-0.00704107713,-0.00704107712954283,0.000000e+00
670,8,-0.03018854745,-0.0301885474473238,0.000000e+00
671,4,-0.01281093061,-0.0128109306097031,0.000000e+00
672,63,0.02701722272,0.0270172227174044,0.000000e+00
673,63,0.02701722272,0.0270172227174044,0.000000e+00
674,22,0.002748655621,0.00274865562096238,0.000000e+00
675,22,0.002748655621,0.00274865562096238,0.000000e+00
676,30,0.002942146035,0.00294214603491127,0.000000e+00
677,31,0.0127569912,0.0127569912001491,0.000000e+00
678,30,0.002942146035,0.00294214603491127,0.000000e+00
679,31,0.0127569912,0.0127569912001491,0.000000e+00
680,26,-0.01174412016,-0.0117441201582551,0.000000e+00
681,30,0.002942146035,0.00294214603491127,0.000000e+00
682,30,0.002942146035,0.00294214603491127,0.000000e+00
683,30,0.002942146035,0.00294214603491127,0.000000e+00
684,55,0.02401611023,0.024016110226512,0.000000e+00
685,8,-0.03018854745,-0.0301885474473238,0.000000e+00
686,30,0.002942146035,0.00294214603491127,0.000000e+00
687,22,0.002748655621,0.00274865562096238,0.000000e+00
688,31,0.0127569912,0.0127569912001491,0.000000e+00
689,29,0.003402300179,0.00340230017900467,0.000000e+00
690,16,-0.02100933902,-0.0210093390196562,0.000000e+00
691,63,0.02701722272,0.0270172227174044,0.000000e+00
692,63,0.02701722272,0.0270172227174044,0.000000e+00
693,31,0.0127569912,0.0127569912001491,0.000000e+00
694,55,0.02401611023,0.024016110226512,0.000000e+00
695,63,0.02701722272,0.0270172227174044,0.000000e+00
696,26,-0.01174412016,-0.0117441201582551,0.000000e+00
697,31,0.0127569912,0.0127569912001491,0.000000e+00
698,55,0.02401611023,0.024016110226512,0.000000e+00
699,30,0.002942146035,0.00294214603491127,0.000000e+00
700,30,0.002942146035,0.00294214603491127,0.000000e+00
701,23,0.0121689029,0.0121689029037952,0.000000e+00
702,12,-0.01635233127,-0.0163523312658072,0.000000e+00
703,28,-0.007856901735,-0.00785690173506737,0.000000e+00
704,37,0.008719623089,0.00871962308883667,0.000000e+00
705,26,-0.01174412016,-0.0117441201582551,0.000000e+00
706,26,-0.01174412016,-0.0117441201582551,0.000000e+00
707,63,0.02701722272,0.0270172227174044,0.000000e+00
708,30,0.002942146035,0.00294214603491127,0.000000e+00
709,8,-0.03018854745,-0.0301885474473238,0.000000e+00
710,24,-0.02248527855,-0.0224852785468102,0.000000e+00
711,26,-0.01174412016,-0.0117441201582551,0.000000e+00
712,22,0.002748655621,0.00274865562096238,0.000000e+00
713,30,0.002942146035,0.00294214603491127,0.000000e+00
714,63,0.02701722272,0.0270172227174044,0.000000e+00
715,26,-0.01174412016,-0.0117441201582551,0.000000e+00
716,30,0.002942146035,0.00294214603491127,0.000000e+00
717,61,0.01604051143,0.0160405114293098,0.000000e+00
718,61,0.01604051143,0.0160405114293098,0.000000e+00
719,4,-0.01281093061,-0.0128109306097031,0.000000e+00
720,61,0.01604051143,0.0160405114293098,0.000000e+00
721,63,0.02701722272,0.0270172227174044,0.000000e+00
722,26,-0.01174412016,-0.0117441201582551,0.000000e+00
723,26,-0.01174412016,-0.0117441201582551,0.000000e+00
724,61,0.01604051143,0.0160405114293098,0.000000e+00
725,8,-0.03018854745,-0.0301885474473238,0.000000e+00
726,45,0.004995354451,0.00499535445123911,0.000000e+00
727,29,0.003402300179,0.00340230017900467,0.000000e+00
728,8,-0.03018854745,-0.0301885474473238,0.000000e+00
729,30,0.002942146035,0.00294214603491127,0.000000e+00
730,30,0.002942146035,0.00294214603491127,0.000000e+00
731,28,-0.007856901735,-0.00785690173506737,0.000000e+00
732,63,0.02701722272,0.0270172227174044,0.000000e+00
733,21,0.001542665181,0.00154266518075019,0.000000e+00
734,26,-0.01174412016,-0.0117441201582551,0.000000e+00
735,26,-0.01174412016,-0.0117441201582551,0.000000e+00
736,31,0.0127569912,0.0127569912001491,0.000000e+00
737,5,-0.00704107713,-0.00704107712954283,0.000000e+00
738,45,0.004995354451,0.00499535445123911,0.000000e+00
739,8,-0.03018854745,-0.0301885474473238,0.000000e+00
740,13,-0.007738744374,-0.00773874437436461,0.000000e+00
741,8,-0.03018854745,-0.0301885474473238,0.000000e+00
742,28,-0.007856901735,-0.00785690173506737,0.000000e+00
743,28,-0.007856901735,-0.00785690173506737,0.000000e+00
744,28,-0.007856901735,-0.00785690173506737,0.000000e+00
745,45,0.004995354451,0.00499535445123911,0.000000e+00
746,61,0.01604051143,0.0160405114293098,0.000000e+00
747,8,-0.03018854745,-0.0301885474473238,0.000000e+00
748,24,-0.02248527855,-0.0224852785468102,0.000000e+00
749,63,0.02701722272,0.0270172227174044,0.000000e+00
750,63,0.02701722272,0.0270172227174044,0.000000e+00
751,16,-0.02100933902,-0.0210093390196562,0.000000e+00
752,45,0.004995354451,0.00499535445123911,0.000000e+00
753,26,-0.01174412016,-0.0117441201582551,0.000000e+00
754,8,-0.03018854745,-0.0301885474473238,0.000000e+00
755,31,0.0127569912,0.0127569912001491,0.000000e+00
756,12,-0.01635233127,-0.0163523312658072,0.000000e+00
757,24,-0.02248527855,-0.0224852785468102,0.000000e+00
758,45,0.004995354451,0.00499535445123911,0.000000e+00
759,63,0.02701722272,0.0270172227174044,0.000000e+00
760,26,-0.01174412016,-0.0117441201582551,0.000000e+00
761,26,-0.01174412016,-0.0117441201582551,0.000000e+00
762,63,0.02701722272,0.0270172227174044,0.000000e+00
763,28,-0.007856901735,-0.00785690173506737,0.000000e+00
764,28,-0.007856901735,-0.00785690173506737,0.000000e+00
765,30,0.002942146035,0.00294214603491127,0.000000e+00
766,30,0.002942146035,0.00294214603491127,0.000000e+00
767,61,0.01604051143,0.0160405114293098,0.000000e+00
768,61,0.01604051143,0.0160405114293098,0.000000e+00
769,30,0.002942146035,0.00294214603491127,0.000000e+00
770,45,0.004995354451,0.00499535445123911,0.000000e+00
771,45,0.004995354451,0.00499535445123911,0.000000e+00
772,8,-0.03018854745,-0.0301885474473238,0.000000e+00
773,22,0.002748655621,0.00274865562096238,0.000000e+00
774,31,0.0127569912,0.0127569912001491,0.000000e+00
775,55,0.02401611023,0.024016110226512,0.000000e+00
776,24,-0.02248527855,-0.0224852785468102,0.000000e+00
777,8,-0.03018854745,-0.0301885474473238,0.000000e+00
778,8,-0.03018854745,-0.0301885474473238,0.000000e+00
779,30,0.002942146035,0.00294214603491127,0.000000e+00
780,61,0.01604051143,0.0160405114293098,0.000000e+00
781,37,0.008719623089,0.00871962308883667,0.000000e+00
782,28,-0.007856901735,-0.00785690173506737,0.000000e+00
783,61,0.01604051143,0.0160405114293098,0.000000e+00
784,29,0.003402300179,0.00340230017900467,0.000000e+00
785,12,-0.01635233127,-0.0163523312658072,0.000000e+00
786,31,0.0127569912,0.0127569912001491,0.000000e+00
787,28,-0.007856901735,-0.00785690173506737,0.000000e+00
788,53,0.0135398889,0.0135398888960481,0.000000e+00
789,63,0.02701722272,0.0270172227174044,0.000000e+00
790,4,-0.01281093061,-0.0128109306097031,0.000000e+00
791,12,-0.01635233127,-0.0163523312658072,0.000000e+00
792,26,-0.01174412016,-0.0117441201582551,0.000000e+00
793,26,-0.01174412016,-0.0117441201582551,0.000000e+00
794,55,0.02401611023,0.024016110226512,0.000000e+00
795,21,0.001542665181,0.00154266518075019,0.000000e+00
796,13,-0.007738744374,-0.00773874437436461,0.000000e+00
797,23,0.0121689029,0.0121689029037952,0.000000e+00
798,12,-0.01635233127,-0.0163523312658072,0.000000e+00
799,31,0.0127569912,0.0127569912001491,0.000000e+00
800,26,-0.01174412016,-0.0117441201582551,0.000000e+00
801,29,0.003402300179,0.00340230017900467,0.000000e+00
802,26,-0.01174412016,-0.0117441201582551,0.000000e+00
803,26,-0.01174412016,-0.0117441201582551,0.000000e+00
804,22,0.002748655621,0.00274865562096238,0.000000e+00
805,30,0.002942146035,0.00294214603491127,0.000000e+00
806,26,-0.01174412016,-0.0117441201582551,0.000000e+00
807,22,0.002748655621,0.00274865562096238,0.000000e+00
808,30,0.002942146035,0.00294214603491127,0.000000e+00
809,24,-0.02248527855,-0.0224852785468102,0.000000e+00
810,31,0.0127569912,0.0127569912001491,0.000000e+00
811,24,-0.02248527855,-0.0224852785468102,0.000000e+00
812,31,0.0127569912,0.0127569912001491,0.000000e+00
813,4,-0.01281093061,-0.0128109306097031,0.000000e+00
814,28,-0.007856901735,-0.00785690173506737,0.000000e+00
815,30,0.002942146035,0.00294214603491127,0.000000e+00
816,55,0.02401611023,0.024016110226512,0.000000e+00
817,53,0.0135398889,0.0135398888960481,0.000000e+00
818,30,0.002942146035,0.00294214603491127,0.000000e+00
819,21,0.001542665181,0.00154266518075019,0.000000e+00
820,45,0.004995354451,0.00499535445123911,0.000000e+00
821,28,-0.007856901735,-0.00785690173506737,0.000000e+00
822,23,0.0121689029,0.0121689029037952,0.000000e+00
823,45,0.004995354451,0.00499535445123911,0.000000e+00
824,30,0.002942146035,0.00294214603491127,0.000000e+00
825,22,0.002748655621,0.00274865562096238,0.000000e+00
826,55,0.02401611023,0.024016110226512,0.000000e+00
827,26,-0.01174412016,-0.0117441201582551,0.000000e+00
828,45,0.004995354451,0.00499535445123911,0.000000e+00
829,26,-0.01174412016,-0.0117441201582551,0.000000e+00
830,13,-0.007738744374,-0.00773874437436461,0.000000e+00
831,30,0.002942146035,0.00294214603491127,0.000000e+00
832,20,-0.006825354882,-0.00682535488158464,0.000000e+00
833,5,-0.00704107713,-0.00704107712954283,0.000000e+00
834,31,0.0127569912,0.0127569912001491,0.000000e+00
835,22,0.002748655621,0.00274865562096238,0.000000e+00
836,30,0.002942146035,0.00294214603491127,0.000000e+00
837,55,0.02401611023,0.024016110226512,0.000000e+00
838,12,-0.01635233127,-0.0163523312658072,0.000000e+00
839,30,0.002942146035,0.00294214603491127,0.000000e+00
840,37,0.008719623089,0.00871962308883667,0.000000e+00
841,61,0.01604051143,0.0160405114293098,0.000000e+00
842,26,-0.01174412016,-0.0117441201582551,0.000000e+00
843,30,0.002942146035,0.00294214603491127,0.000000e+00
844,31,0.0127569912,0.0127569912001491,0.000000e+00
845,61,0.01604051143,0.0160405114293098,0.000000e+00
846,28,-0.007856901735,-0.00785690173506737,0.000000e+00
847,22,0.002748655621,0.00274865562096238,0.000000e+00
848,26,-0.01174412016,-0.0117441201582551,0.000000e+00
849,63,0.02701722272,0.0270172227174044,0.000000e+00
850,23,0.0121689029,0.0121689029037952,0.000000e+00
851,23,0.0121689029,0.0121689029037952,0.000000e+00
852,29,0.003402300179,0.00340230017900467,0.000000e+00
853,31,0.0127569912,0.0127569912001491,0.000000e+00
854,26,-0.01174412016,-0.0117441201582551,0.000000e+00
855,21,0.001542665181,0.00154266518075019,0.000000e+00
856,28,-0.007856901735,-0.00785690173506737,0.000000e+00
857,31,0.0127569912,0.0127569912001491,0.000000e+00
858,23,0.0121689029,0.0121689029037952,0.000000e+00
859,24,-0.02248527855,-0.0224852785468102,0.000000e+00
860,28,-0.007856901735,-0.00785690173506737,0.000000e+00
861,26,-0.01174412016,-0.0117441201582551,0.000000e+00
862,29,0.003402300179,0.00340230017900467,0.000000e+00
863,63,0.02701722272,0.0270172227174044,0.000000e+00
864,37,0.008719623089,0.00871962308883667,0.000000e+00
865,63,0.02701722272,0.0270172227174044,0.000000e+00
866,12,-0.01635233127,-0.0163523312658072,0.000000e+00
867,12,-0.01635233127,-0.0163523312658072,0.000000e+00
868,18,-0.009198909625,-0.00919890962541103,0.000000e+00
869,26,-0.01174412016,-0.0117441201582551,0.000000e+00
870,63,0.02701722272,0.0270172227174044,0.000000e+00
871,26,-0.01174412016,-0.0117441201582551,0.000000e+00
872,28,-0.007856901735,-0.00785690173506737,0.000000e+00
873,18,-0.009198909625,-0.00919890962541103,0.000000e+00
874,8,-0.03018854745,-0.0301885474473238,0.000000e+00
875,30,0.002942146035,0.00294214603491127,0.000000e+00
876,21,0.001542665181,0.00154266518075019,0.000000e+00
877,28,-0.007856901735,-0.00785690173506737,0.000000e+00
878,31,0.0127569912,0.0127569912001491,0.000000e+00
879,31,0.0127569912,0.0127569912001491,0.000000e+00
880,55,0.02401611023,0.024016110226512,0.000000e+00
881,12,-0.01635233127,-0.0163523312658072,0.000000e+00
882,31,0.0127569912,0.0127569912001491,0.000000e+00
883,63,0.02701722272,0.0270172227174044,0.000000e+00
884,30,0.002942146035,0.00294214603491127,0.000000e+00
885,26,-0.01174412016,-0.0117441201582551,0.000000e+00
886,24,-0.02248527855,-0.0224852785468102,0.000000e+00
887,31,0.0127569912,0.0127569912001491,0.000000e+00
888,23,0.0121689029,0.0121689029037952,0.000000e+00
889,24,-0.02248527855,-0.0224852785468102,0.000000e+00
890,23,0.0121689029,0.0121689029037952,0.000000e+00
891,28,-0.007856901735,-0.00785690173506737,0.000000e+00
892,13,-0.007738744374,-0.00773874437436461,0.000000e+00
893,18,-0.009198909625,-0.00919890962541103,0.000000e+00
894,45,0.004995354451,0.00499535445123911,0.000000e+00
895,30,0.002942146035,0.00294214603491127,0.000000e+00
896,63,0.02701722272,0.0270172227174044,0.000000e+00
897,31,0.0127569912,0.0127569912001491,0.000000e+00
898,30,0.002942146035,0.00294214603491127,0.000000e+00
899,8,-0.03018854745,-0.0301885474473238,0.000000e+00
900,23,0.0121689029,0.0121689029037952,0.000000e+00
901,63,0.02701722272,0.0270172227174044,0.000000e+00
902,31,0.0127569912,0.0127569912001491,0.000000e+00
903,31,0.0127569912,0.0127569912001491,0.000000e+00
904,30,0.002942146035,0.00294214603491127,0.000000e+00
905,61,0.01604051143,0.0160405114293098,0.000000e+00
906,30,0.002942146035,0.00294214603491127,0.000000e+00
907,63,0.02701722272,0.0270172227174044,0.000000e+00
908,16,-0.02100933902,-0.0210093390196562,0.000000e+00
909,30,0.002942146035,0.00294214603491127,0.000000e+00
910,24,-0.02248527855,-0.0224852785468102,0.000000e+00
911,29,0.003402300179,0.00340230017900467,0.000000e+00
912,31,0.0127569912,0.0127569912001491,0.000000e+00
913,29,0.003402300179,0.00340230017900467,0.000000e+00
914,24,-0.02248527855,-0.0224852785468102,0.000000e+00
915,29,0.003402300179,0.00340230017900467,0.000000e+00
916,28,-0.007856901735,-0.00785690173506737,0.000000e+00
917,8,-0.03018854745,-0.0301885474473238,0.000000e+00
918,0,-0.0251794979,-0.025179497897625,0.000000e+00
919,12,-0.01635233127,-0.0163523312658072,0.000000e+00
920,0,-0.0251794979,-0.025179497897625,0.000000e+00
921,24,-0.02248527855,-0.0224852785468102,0.000000e+00
922,24,-0.02248527855,-0.0224852785468102,0.000000e+00
923,31,0.0127569912,0.0127569912001491,0.000000e+00
924,26,-0.01174412016,-0.0117441201582551,0.000000e+00
925,63,0.02701722272,0.0270172227174044,0.000000e+00
926,13,-0.007738744374,-0.00773874437436461,0.000000e+00
927,5,-0.00704107713,-0.00704107712954283,0.000000e+00
928,45,0.004995354451,0.00499535445123911,0.000000e+00
929,26,-0.01174412016,-0.0117441201582551,0.000000e+00
930,63,0.02701722272,0.0270172227174044,0.000000e+00
931,55,0.02401611023,0.024016110226512,0.000000e+00
932,24,-0.02248527855,-0.0224852785468102,0.000000e+00
933,61,0.01604051143,0.0160405114293098,0.000000e+00
934,29,0.003402300179,0.00340230017900467,0.000000e+00
935,23,0.0121689029,0.0121689029037952,0.000000e+00
936,28,-0.007856901735,-0.00785690173506737,0.000000e+00
937,20,-0.006825354882,-0.00682535488158464,0.000000e+00
938,61,0.01604051143,0.0160405114293098,0.000000e+00
939,24,-0.02248527855,-0.0224852785468102,0.000000e+00
940,28,-0.007856901735,-0.00785690173506737,0.000000e+00
941,53,0.0135398889,0.0135398888960481,0.000000e+00
942,55,0.02401611023,0.024016110226512,0.000000e+00
943,30,0.002942146035,0.00294214603491127,0.000000e+00
944,30,0.002942146035,0.00294214603491127,0.000000e+00
945,63,0.02701722272,0.0270172227174044,0.000000e+00
946,28,-0.007856901735,-0.00785690173506737,0.000000e+00
947,45,0.004995354451,0.00499535445123911,0.000000e+00
948,28,-0.007856901735,-0.00785690173506737,0.000000e+00
949,22,0.002748655621,0.00274865562096238,0.000000e+00
950,53,0.0135398889,0.0135398888960481,0.000000e+00
951,28,-0.007856901735,-0.00785690173506737,0.000000e+00
952,63,0.02701722272,0.0270172227174044,0.000000e+00
953,8,-0.03018854745,-0.0301885474473238,0.000000e+00
954,12,-0.01635233127,-0.0163523312658072,0.000000e+00
955,63,0.02701722272,0.0270172227174044,0.000000e+00
956,24,-0.02248527855,-0.0224852785468102,0.000000e+00
957,31,0.0127569912,0.0127569912001491,0.000000e+00
958,30,0.002942146035,0.00294214603491127,0.000000e+00
959,30,0.002942146035,0.00294214603491127,0.000000e+00
960,21,0.001542665181,0.00154266518075019,0.000000e+00
961,61,0.01604051143,0.0160405114293098,0.000000e+00
962,55,0.02401611023,0.024016110226512,0.000000e+00
963,28,-0.007856901735,-0.00785690173506737,0.000000e+00
