tree,level,leaf,left_count,right_count
2,3,7,0,3225
2,4,0,384117,3169
2,4,1,0,0
2,4,2,0,0
2,4,3,0,0
2,4,4,0,0
2,4,5,0,0
2,4,6,0,0
2,4,7,0,0
2,4,8,0,3198
2,4,9,0,0
2,4,10,0,0
2,4,11,0,0
2,4,12,0,3139
2,4,13,0,0
2,4,14,0,3152
2,4,15,0,3225
2,5,0,3132,380985
2,5,1,0,0
2,5,2,0,0
2,5,3,0,0
2,5,4,0,0
2,5,5,0,0
2,5,6,0,0
2,5,7,0,0
2,5,8,0,0
2,5,9,0,0
2,5,10,0,0
2,5,11,0,0
2,5,12,0,0
2,5,13,0,0
2,5,14,0,0
2,5,15,0,0
2,5,16,0,3169
2,5,17,0,0
2,5,18,0,0
2,5,19,0,0
2,5,20,0,0
2,5,21,0,0
2,5,22,0,0
2,5,23,0,0
2,5,24,0,3198
2,5,25,0,0
2,5,26,0,0
2,5,27,0,0
2,5,28,0,3139
2,5,29,0,0
2,5,30,0,3152
2,5,31,0,3225
3,0,0,396775,3225
3,1,0,393623,3152
3,1,1,0,3225
3,2,0,390484,3139
3,2,1,0,0
3,2,2,0,3152
3,2,3,0,3225
3,3,0,387286,3198
3,3,1,0,0
3,3,2,0,0
3,3,3,0,0
3,3,4,0,3139
3,3,5,0,0
3,3,6,0,3152
3,3,7,0,3225
3,4,0,384117,3169
3,4,1,0,0
3,4,2,0,0
3,4,3,0,0
3,4,4,0,0
3,4,5,0,0
3,4,6,0,0
3,4,7,0,0
3,4,8,0,3198
3,4,9,0,0
3,4,10,0,0
3,4,11,0,0
3,4,12,0,3139
3,4,13,0,0
3,4,14,0,3152
3,4,15,0,3225
3,5,0,380981,3136
3,5,1,0,0
3,5,2,0,0
3,5,3,0,0
3,5,4,0,0
3,5,5,0,0
3,5,6,0,0
3,5,7,0,0
3,5,8,0,0
3,5,9,0,0
3,5,10,0,0
3,5,11,0,0
3,5,12,0,0
3,5,13,0,0
3,5,14,0,0
3,5,15,0,0
3,5,16,0,3169
3,5,17,0,0
3,5,18,0,0
3,5,19,0,0
3,5,20,0,0
3,5,21,0,0
3,5,22,0,0
3,5,23,0,0
3,5,24,0,3198
3,5,25,0,0
3,5,26,0,0
3,5,27,0,0
3,5,28,0,3139
3,5,29,0,0
3,5,30,0,3152
3,5,31,0,3225
4,0,0,3132,396868
4,1,0,3132,0
4,1,1,3181,393687
4,2,0,3132,0
4,2,1,3181,0
4,2,2,0,0
4,2,3,3074,390613
4,3,0,3132,0
4,3,1,3181,0
4,3,2,0,0
4,3,3,3074,0
4,3,4,0,0
4,3,5,0,0
4,3,6,0,0
4,3,7,3196,387417
4,4,0,3132,0
4,4,1,3181,0
4,4,2,0,0
4,4,3,3074,0
4,4,4,0,0
4,4,5,0,0
4,4,6,0,0
4,4,7,3196,0
4,4,8,0,0
4,4,9,0,0
4,4,10,0,0
4,4,11,0,0
4,4,12,0,0
4,4,13,0,0
4,4,14,0,0
4,4,15,3179,384238
4,5,0,3132,0
4,5,1,3181,0
4,5,2,0,0
4,5,3,3074,0
4,5,4,0,0
4,5,5,0,0
4,5,6,0,0
4,5,7,3196,0
4,5,8,0,0
4,5,9,0,0
4,5,10,0,0
4,5,11,0,0
4,5,12,0,0
4,5,13,0,0
4,5,14,0,0
4,5,15,3179,0
4,5,16,0,0
4,5,17,0,0
4,5,18,0,0
4,5,19,0,0
4,5,20,0,0
4,5,21,0,0
4,5,22,0,0
4,5,23,0,0
4,5,24,0,0
4,5,25,0,0
4,5,26,0,0
4,5,27,0,0
4,5,28,0,0
4,5,29,0,0
4,5,30,0,0
4,5,31,3199,381039
5,0,0,396775,3225
5,1,0,393623,3152
5,1,1,0,3225
5,2,0,390484,3139
5,2,1,0,0
5,2,2,0,3152
5,2,3,0,3225
5,3,0,387286,3198
5,3,1,0,0
5,3,2,0,0
5,3,3,0,0
5,3,4,0,3139
5,3,5,0,0
5,3,6,0,3152
5,3,7,0,3225
5,4,0,384117,3169
5,4,1,0,0
5,4,2,0,0
5,4,3,0,0
5,4,4,0,0
5,4,5,0,0
5,4,6,0,0
5,4,7,0,0
5,4,8,0,3198
5,4,9,0,0
5,4,10,0,0
5,4,11,0,0
5,4,12,0,3139
5,4,13,0,0
5,4,14,0,3152
5,4,15,0,3225
5,5,0,380981,3136
5,5,1,0,0
5,5,2,0,0
5,5,3,0,0
5,5,4,0,0
5,5,5,0,0
5,5,6,0,0
5,5,7,0,0
5,5,8,0,0
5,5,9,0,0
5,5,10,0,0
5,5,11,0,0
5,5,12,0,0
5,5,13,0,0
5,5,14,0,0
5,5,15,0,0
5,5,16,0,3169
5,5,17,0,0
5,5,18,0,0
5,5,19,0,0
5,5,20,0,0
5,5,21,0,0
5,5,22,0,0
5,5,23,0,0
5,5,24,0,3198
5,5,25,0,0
5,5,26,0,0
5,5,27,0,0
5,5,28,0,3139
5,5,29,0,0
5,5,30,0,3152
5,5,31,0,3225
6,0,0,3132,396868
6,1,0,3132,0
6,1,1,3181,393687
6,2,0,3132,0
6,2,1,3181,0
6,2,2,0,0
6,2,3,3074,390613
6,3,0,3132,0
6,3,1,3181,0
6,3,2,0,0
6,3,3,3074,0
6,3,4,0,0
6,3,5,0,0
6,3,6,0,0
6,3,7,3196,387417
6,4,0,3132,0
6,4,1,3181,0
6,4,2,0,0
6,4,3,3074,0
6,4,4,0,0
6,4,5,0,0
6,4,6,0,0
6,4,7,3196,0
6,4,8,0,0
6,4,9,0,0
6,4,10,0,0
6,4,11,0,0
6,4,12,0,0
6,4,13,0,0
6,4,14,0,0
6,4,15,3179,384238
6,5,0,3132,0
6,5,1,3181,0
6,5,2,0,0
6,5,3,3074,0
6,5,4,0,0
6,5,5,0,0
6,5,6,0,0
6,5,7,3196,0
6,5,8,0,0
6,5,9,0,0
6,5,10,0,0
6,5,11,0,0
6,5,12,0,0
6,5,13,0,0
6,5,14,0,0
6,5,15,3179,0
6,5,16,0,0
6,5,17,0,0
6,5,18,0,0
6,5,19,0,0
6,5,20,0,0
6,5,21,0,0
6,5,22,0,0
6,5,23,0,0
6,5,24,0,0
6,5,25,0,0
6,5,26,0,0
6,5,27,0,0
6,5,28,0,0
6,5,29,0,0
6,5,30,0,0
6,5,31,3199,381039
7,0,0,396775,3225
7,1,0,393623,3152
7,1,1,0,3225
7,2,0,390484,3139
7,2,1,0,0
7,2,2,0,3152
7,2,3,0,3225
7,3,0,387286,3198
7,3,1,0,0
7,3,2,0,0
7,3,3,0,0
7,3,4,0,3139
7,3,5,0,0
7,3,6,0,3152
7,3,7,0,3225
7,4,0,384117,3169
7,4,1,0,0
7,4,2,0,0
7,4,3,0,0
7,4,4,0,0
7,4,5,0,0
7,4,6,0,0
7,4,7,0,0
7,4,8,0,3198
7,4,9,0,0
7,4,10,0,0
7,4,11,0,0
7,4,12,0,3139
7,4,13,0,0
7,4,14,0,3152
7,4,15,0,3225
7,5,0,380981,3136
7,5,1,0,0
7,5,2,0,0
7,5,3,0,0
7,5,4,0,0
7,5,5,0,0
7,5,6,0,0
7,5,7,0,0
7,5,8,0,0
7,5,9,0,0
7,5,10,0,0
7,5,11,0,0
7,5,12,0,0
7,5,13,0,0
7,5,14,0,0
7,5,15,0,0
7,5,16,0,3169
7,5,17,0,0
7,5,18,0,0
7,5,19,0,0
7,5,20,0,0
7,5,21,0,0
7,5,22,0,0
7,5,23,0,0
7,5,24,0,3198
7,5,25,0,0
7,5,26,0,0
7,5,27,0,0
7,5,28,0,3139
7,5,29,0,0
7,5,30,0,3152
7,5,31,0,3225
8,0,0,3132,396868
8,1,0,3132,0
8,1,1,3181,393687
8,2,0,3132,0
8,2,1,3181,0
8,2,2,0,0
8,2,3,3074,390613
8,3,0,3132,0
8,3,1,3181,0
8,3,2,0,0
8,3,3,3074,0
8,3,4,0,0
8,3,5,0,0
8,3,6,0,0
8,3,7,3196,387417
8,4,0,3132,0
8,4,1,3181,0
8,4,2,0,0
8,4,3,3074,0
8,4,4,0,0
8,4,5,0,0
8,4,6,0,0
8,4,7,3196,0
8,4,8,0,0
8,4,9,0,0
8,4,10,0,0
8,4,11,0,0
8,4,12,0,0
8,4,13,0,0
8,4,14,0,0
8,4,15,3179,384238
8,5,0,3132,0
8,5,1,3181,0
8,5,2,0,0
8,5,3,3074,0
8,5,4,0,0
8,5,5,0,0
8,5,6,0,0
8,5,7,3196,0
8,5,8,0,0
8,5,9,0,0
8,5,10,0,0
8,5,11,0,0
8,5,12,0,0
8,5,13,0,0
8,5,14,0,0
8,5,15,3179,0
8,5,16,0,0
8,5,17,0,0
8,5,18,0,0
8,5,19,0,0
8,5,20,0,0
8,5,21,0,0
8,5,22,0,0
8,5,23,0,0
8,5,24,0,0
8,5,25,0,0
8,5,26,0,0
8,5,27,0,0
8,5,28,0,0
8,5,29,0,0
8,5,30,0,0
8,5,31,3199,381039
9,0,0,396775,3225
9,1,0,393623,3152
9,1,1,0,3225
9,2,0,390484,3139
9,2,1,0,0
9,2,2,0,3152
9,2,3,0,3225
9,3,0,387286,3198
9,3,1,0,0
9,3,2,0,0
9,3,3,0,0
9,3,4,0,3139
9,3,5,0,0
9,3,6,0,3152
9,3,7,0,3225
9,4,0,384117,3169
9,4,1,0,0
9,4,2,0,0
9,4,3,0,0
9,4,4,0,0
9,4,5,0,0
9,4,6,0,0
9,4,7,0,0
9,4,8,0,3198
9,4,9,0,0
9,4,10,0,0
9,4,11,0,0
9,4,12,0,3139
9,4,13,0,0
9,4,14,0,3152
9,4,15,0,3225
9,5,0,380981,3136
9,5,1,0,0
9,5,2,0,0
9,5,3,0,0
9,5,4,0,0
9,5,5,0,0
9,5,6,0,0
9,5,7,0,0
9,5,8,0,0
9,5,9,0,0
9,5,10,0,0
9,5,11,0,0
9,5,12,0,0
9,5,13,0,0
9,5,14,0,0
9,5,15,0,0
9,5,16,0,3169
9,5,17,0,0
9,5,18,0,0
9,5,19,0,0
9,5,20,0,0
9,5,21,0,0
9,5,22,0,0
9,5,23,0,0
9,5,24,0,3198
9,5,25,0,0
9,5,26,0,0
9,5,27,0,0
9,5,28,0,3139
9,5,29,0,0
9,5,30,0,3152
9,5,31,0,3225
10,0,0,3132,396868
10,1,0,3132,0
10,1,1,3181,393687
10,2,0,3132,0
10,2,1,3181,0
10,2,2,0,0
10,2,3,3074,390613
10,3,0,3132,0
10,3,1,3181,0
10,3,2,0,0
10,3,3,3074,0
10,3,4,0,0
10,3,5,0,0
10,3,6,0,0
10,3,7,3196,387417
10,4,0,3132,0
10,4,1,3181,0
10,4,2,0,0
10,4,3,3074,0
10,4,4,0,0
10,4,5,0,0
10,4,6,0,0
10,4,7,3196,0
10,4,8,0,0
10,4,9,0,0
10,4,10,0,0
10,4,11,0,0
10,4,12,0,0
10,4,13,0,0
10,4,14,0,0
10,4,15,3179,384238
10,5,0,3132,0
10,5,1,3181,0
10,5,2,0,0
10,5,3,3074,0
10,5,4,0,0
10,5,5,0,0
10,5,6,0,0
10,5,7,3196,0
10,5,8,0,0
10,5,9,0,0
10,5,10,0,0
10,5,11,0,0
10,5,12,0,0
10,5,13,0,0
10,5,14,0,0
10,5,15,3179,0
10,5,16,0,0
10,5,17,0,0
10,5,18,0,0
10,5,19,0,0
10,5,20,0,0
10,5,21,0,0
10,5,22,0,0
10,5,23,0,0
10,5,24,0,0
10,5,25,0,0
10,5,26,0,0
10,5,27,0,0
10,5,28,0,0
10,5,29,0,0
10,5,30,0,0
10,5,31,3199,381039
11,0,0,396775,3225
11,1,0,393623,3152
11,1,1,0,3225
11,2,0,390484,3139
11,2,1,0,0
11,2,2,0,3152
11,2,3,0,3225
11,3,0,387286,3198
11,3,1,0,0
11,3,2,0,0
11,3,3,0,0
11,3,4,0,3139
11,3,5,0,0
11,3,6,0,3152
11,3,7,0,3225
11,4,0,384117,3169
11,4,1,0,0
11,4,2,0,0
11,4,3,0,0
11,4,4,0,0
11,4,5,0,0
11,4,6,0,0
11,4,7,0,0
11,4,8,0,3198
11,4,9,0,0
11,4,10,0,0
11,4,11,0,0
11,4,12,0,3139
11,4,13,0,0
11,4,14,0,3152
11,4,15,0,3225
11,5,0,380981,3136
11,5,1,0,0
11,5,2,0,0
11,5,3,0,0
11,5,4,0,0
11,5,5,0,0
11,5,6,0,0
11,5,7,0,0
11,5,8,0,0
11,5,9,0,0
11,5,10,0,0
11,5,11,0,0
11,5,12,0,0
11,5,13,0,0
11,5,14,0,0
11,5,15,0,0
11,5,16,0,3169
11,5,17,0,0
11,5,18,0,0
11,5,19,0,0
11,5,20,0,0
11,5,21,0,0
11,5,22,0,0
11,5,23,0,0
11,5,24,0,3198
11,5,25,0,0
11,5,26,0,0
11,5,27,0,0
11,5,28,0,3139
11,5,29,0,0
11,5,30,0,3152
11,5,31,0,3225
12,0,0,3132,396868
12,1,0,3132,0
12,1,1,3181,393687
12,2,0,3132,0
12,2,1,3181,0
12,2,2,0,0
12,2,3,3074,390613
12,3,0,3132,0
12,3,1,3181,0
12,3,2,0,0
12,3,3,3074,0
12,3,4,0,0
12,3,5,0,0
12,3,6,0,0
12,3,7,3196,387417
12,4,0,3132,0
12,4,1,3181,0
12,4,2,0,0
12,4,3,3074,0
12,4,4,0,0
12,4,5,0,0
12,4,6,0,0
12,4,7,3196,0
12,4,8,0,0
12,4,9,0,0
12,4,10,0,0
12,4,11,0,0
12,4,12,0,0
12,4,13,0,0
12,4,14,0,0
12,4,15,3179,384238
12,5,0,3132,0
12,5,1,3181,0
12,5,2,0,0
12,5,3,3074,0
12,5,4,0,0
12,5,5,0,0
12,5,6,0,0
12,5,7,3196,0
12,5,8,0,0
12,5,9,0,0
12,5,10,0,0
12,5,11,0,0
12,5,12,0,0
12,5,13,0,0
12,5,14,0,0
12,5,15,3179,0
12,5,16,0,0
12,5,17,0,0
12,5,18,0,0
12,5,19,0,0
12,5,20,0,0
12,5,21,0,0
12,5,22,0,0
12,5,23,0,0
12,5,24,0,0
12,5,25,0,0
12,5,26,0,0
12,5,27,0,0
12,5,28,0,0
12,5,29,0,0
12,5,30,0,0
12,5,31,3199,381039
13,0,0,396775,3225
13,1,0,393623,3152
13,1,1,0,3225
13,2,0,390484,3139
13,2,1,0,0
13,2,2,0,3152
13,2,3,0,3225
13,3,0,387286,3198
13,3,1,0,0
13,3,2,0,0
13,3,3,0,0
13,3,4,0,3139
13,3,5,0,0
13,3,6,0,3152
13,3,7,0,3225
13,4,0,377924,9362
13,4,1,0,0
13,4,2,0,0
13,4,3,0,0
13,4,4,0,0
13,4,5,0,0
13,4,6,0,0
13,4,7,0,0
13,4,8,0,3198
13,4,9,0,0
13,4,10,0,0
13,4,11,0,0
13,4,12,0,3139
13,4,13,0,0
13,4,14,0,3152
13,4,15,0,3225
13,5,0,374688,3236
13,5,1,0,0
13,5,2,0,0
13,5,3,0,0
13,5,4,0,0
13,5,5,0,0
13,5,6,0,0
13,5,7,0,0
13,5,8,0,0
13,5,9,0,0
13,5,10,0,0
13,5,11,0,0
13,5,12,0,0
13,5,13,0,0
13,5,14,0,0
13,5,15,0,0
13,5,16,0,9362
13,5,17,0,0
13,5,18,0,0
13,5,19,0,0
13,5,20,0,0
13,5,21,0,0
13,5,22,0,0
13,5,23,0,0
13,5,24,0,3198
13,5,25,0,0
13,5,26,0,0
13,5,27,0,0
13,5,28,0,3139
13,5,29,0,0
13,5,30,0,3152
13,5,31,0,3225
14,0,0,3132,396868
14,1,0,3132,0
14,1,1,3181,393687
14,2,0,3132,0
14,2,1,3181,0
14,2,2,0,0
14,2,3,3074,390613
14,3,0,3132,0
14,3,1,3181,0
14,3,2,0,0
14,3,3,3074,0
14,3,4,0,0
14,3,5,0,0
14,3,6,0,0
14,3,7,3196,387417
14,4,0,3132,0
14,4,1,3181,0
14,4,2,0,0
14,4,3,3074,0
14,4,4,0,0
14,4,5,0,0
14,4,6,0,0
14,4,7,3196,0
14,4,8,0,0
14,4,9,0,0
14,4,10,0,0
14,4,11,0,0
14,4,12,0,0
14,4,13,0,0
14,4,14,0,0
14,4,15,9566,377851
14,5,0,3132,0
14,5,1,3181,0
14,5,2,0,0
14,5,3,3074,0
14,5,4,0,0
14,5,5,0,0
14,5,6,0,0
14,5,7,3196,0
14,5,8,0,0
14,5,9,0,0
14,5,10,0,0
14,5,11,0,0
14,5,12,0,0
14,5,13,0,0
14,5,14,0,0
14,5,15,9566,0
14,5,16,0,0
14,5,17,0,0
14,5,18,0,0
14,5,19,0,0
14,5,20,0,0
14,5,21,0,0
14,5,22,0,0
14,5,23,0,0
14,5,24,0,0
14,5,25,0,0
14,5,26,0,0
14,5,27,0,0
14,5,28,0,0
14,5,29,0,0
14,5,30,0,0
14,5,31,3179,374672
15,0,0,396775,3225
15,1,0,393623,3152
15,1,1,0,3225
15,2,0,390484,3139
15,2,1,0,0
15,2,2,0,3152
15,2,3,0,3225
15,3,0,387286,3198
15,3,1,0,0
15,3,2,0,0
15,3,3,0,0
15,3,4,0,3139
15,3,5,0,0
15,3,6,0,3152
15,3,7,0,3225
15,4,0,384117,3169
15,4,1,0,0
15,4,2,0,0
15,4,3,0,0
15,4,4,0,0
15,4,5,0,0
15,4,6,0,0
15,4,7,0,0
15,4,8,0,3198
15,4,9,0,0
15,4,10,0,0
15,4,11,0,0
15,4,12,0,3139
15,4,13,0,0
15,4,14,0,3152
15,4,15,0,3225
15,5,0,380981,3136
15,5,1,0,0
15,5,2,0,0
15,5,3,0,0
15,5,4,0,0
15,5,5,0,0
15,5,6,0,0
15,5,7,0,0
15,5,8,0,0
15,5,9,0,0
15,5,10,0,0
15,5,11,0,0
15,5,12,0,0
15,5,13,0,0
15,5,14,0,0
15,5,15,0,0
15,5,16,0,3169
15,5,17,0,0
15,5,18,0,0
15,5,19,0,0
15,5,20,0,0
15,5,21,0,0
15,5,22,0,0
15,5,23,0,0
15,5,24,0,3198
15,5,25,0,0
15,5,26,0,0
15,5,27,0,0
15,5,28,0,3139
15,5,29,0,0
15,5,30,0,3152
15,5,31,0,3225
16,0,0,3132,396868
16,1,0,3132,0
16,1,1,3181,393687
16,2,0,3132,0
16,2,1,3181,0
16,2,2,0,0
16,2,3,3074,390613
16,3,0,3132,0
16,3,1,3181,0
16,3,2,0,0
16,3,3,3074,0
16,3,4,0,0
16,3,5,0,0
16,3,6,0,0
16,3,7,3196,387417
16,4,0,3132,0
16,4,1,3181,0
16,4,2,0,0
16,4,3,3074,0
16,4,4,0,0
16,4,5,0,0
16,4,6,0,0
16,4,7,3196,0
16,4,8,0,0
16,4,9,0,0
16,4,10,0,0
16,4,11,0,0
16,4,12,0,0
16,4,13,0,0
16,4,14,0,0
16,4,15,3179,384238
16,5,0,3132,0
16,5,1,3181,0
16,5,2,0,0
16,5,3,3074,0
16,5,4,0,0
16,5,5,0,0
16,5,6,0,0
16,5,7,3196,0
16,5,8,0,0
16,5,9,0,0
16,5,10,0,0
16,5,11,0,0
16,5,12,0,0
16,5,13,0,0
16,5,14,0,0
16,5,15,3179,0
16,5,16,0,0
16,5,17,0,0
16,5,18,0,0
16,5,19,0,0
16,5,20,0,0
16,5,21,0,0
16,5,22,0,0
16,5,23,0,0
16,5,24,0,0
16,5,25,0,0
16,5,26,0,0
16,5,27,0,0
16,5,28,0,0
16,5,29,0,0
16,5,30,0,0
16,5,31,3199,381039
17,0,0,396775,3225
17,1,0,393623,3152
17,1,1,0,3225
17,2,0,390484,3139
17,2,1,0,0
17,2,2,0,3152
17,2,3,0,3225
17,3,0,387286,3198
17,3,1,0,0
17,3,2,0,0
17,3,3,0,0
17,3,4,0,3139
17,3,5,0,0
17,3,6,0,3152
17,3,7,0,3225
17,4,0,377924,9362
17,4,1,0,0
17,4,2,0,0
17,4,3,0,0
17,4,4,0,0
17,4,5,0,0
17,4,6,0,0
17,4,7,0,0
17,4,8,0,3198
17,4,9,0,0
17,4,10,0,0
17,4,11,0,0
17,4,12,0,3139
17,4,13,0,0
17,4,14,0,3152
17,4,15,0,3225
17,5,0,374688,3236
17,5,1,0,0
17,5,2,0,0
17,5,3,0,0
17,5,4,0,0
17,5,5,0,0
17,5,6,0,0
17,5,7,0,0
17,5,8,0,0
17,5,9,0,0
17,5,10,0,0
17,5,11,0,0
17,5,12,0,0
17,5,13,0,0
17,5,14,0,0
17,5,15,0,0
17,5,16,0,9362
17,5,17,0,0
17,5,18,0,0
17,5,19,0,0
17,5,20,0,0
17,5,21,0,0
17,5,22,0,0
17,5,23,0,0
17,5,24,0,3198
17,5,25,0,0
17,5,26,0,0
17,5,27,0,0
17,5,28,0,3139
17,5,29,0,0
17,5,30,0,3152
17,5,31,0,3225
18,0,0,3132,396868
18,1,0,3132,0
18,1,1,3181,393687
18,2,0,3132,0
18,2,1,3181,0
18,2,2,0,0
18,2,3,3074,390613
18,3,0,3132,0
18,3,1,3181,0
18,3,2,0,0
18,3,3,3074,0
18,3,4,0,0
18,3,5,0,0
18,3,6,0,0
18,3,7,3196,387417
18,4,0,3132,0
18,4,1,3181,0
18,4,2,0,0
18,4,3,3074,0
18,4,4,0,0
18,4,5,0,0
18,4,6,0,0
18,4,7,3196,0
18,4,8,0,0
18,4,9,0,0
18,4,10,0,0
18,4,11,0,0
18,4,12,0,0
18,4,13,0,0
18,4,14,0,0
18,4,15,9566,377851
18,5,0,3132,0
18,5,1,3181,0
18,5,2,0,0
18,5,3,3074,0
18,5,4,0,0
18,5,5,0,0
18,5,6,0,0
18,5,7,3196,0
18,5,8,0,0
18,5,9,0,0
18,5,10,0,0
18,5,11,0,0
18,5,12,0,0
18,5,13,0,0
18,5,14,0,0
18,5,15,9566,0
18,5,16,0,0
18,5,17,0,0
18,5,18,0,0
18,5,19,0,0
18,5,20,0,0
18,5,21,0,0
18,5,22,0,0
18,5,23,0,0
18,5,24,0,0
18,5,25,0,0
18,5,26,0,0
18,5,27,0,0
18,5,28,0,0
18,5,29,0,0
18,5,30,0,0
18,5,31,3179,374672
19,0,0,396775,3225
19,1,0,393623,3152
19,1,1,0,3225
19,2,0,390484,3139
19,2,1,0,0
19,2,2,0,3152
19,2,3,0,3225
19,3,0,387286,3198
19,3,1,0,0
19,3,2,0,0
19,3,3,0,0
19,3,4,0,3139
19,3,5,0,0
19,3,6,0,3152
19,3,7,0,3225
19,4,0,384117,3169
19,4,1,0,0
19,4,2,0,0
19,4,3,0,0
19,4,4,0,0
19,4,5,0,0
19,4,6,0,0
19,4,7,0,0
19,4,8,0,3198
19,4,9,0,0
19,4,10,0,0
19,4,11,0,0
19,4,12,0,3139
19,4,13,0,0
19,4,14,0,3152
19,4,15,0,3225
19,5,0,380981,3136
19,5,1,0,0
19,5,2,0,0
19,5,3,0,0
19,5,4,0,0
19,5,5,0,0
19,5,6,0,0
19,5,7,0,0
19,5,8,0,0
19,5,9,0,0
19,5,10,0,0
19,5,11,0,0
19,5,12,0,0
19,5,13,0,0
19,5,14,0,0
19,5,15,0,0
19,5,16,0,3169
19,5,17,0,0
19,5,18,0,0
19,5,19,0,0
19,5,20,0,0
19,5,21,0,0
19,5,22,0,0
19,5,23,0,0
19,5,24,0,3198
19,5,25,0,0
19,5,26,0,0
19,5,27,0,0
19,5,28,0,3139
19,5,29,0,0
19,5,30,0,3152
19,5,31,0,3225
20,0,0,3132,396868
20,1,0,3132,0
20,1,1,3181,393687
20,2,0,3132,0
20,2,1,3181,0
20,2,2,0,0
20,2,3,3074,390613
20,3,0,3132,0
20,3,1,3181,0
20,3,2,0,0
20,3,3,3074,0
20,3,4,0,0
20,3,5,0,0
20,3,6,0,0
20,3,7,3196,387417
20,4,0,3132,0
20,4,1,3181,0
20,4,2,0,0
20,4,3,3074,0
20,4,4,0,0
20,4,5,0,0
20,4,6,0,0
20,4,7,3196,0
20,4,8,0,0
20,4,9,0,0
20,4,10,0,0
20,4,11,0,0
20,4,12,0,0
20,4,13,0,0
20,4,14,0,0
20,4,15,3179,384238
20,5,0,3132,0
20,5,1,3181,0
20,5,2,0,0
20,5,3,3074,0
20,5,4,0,0
20,5,5,0,0
20,5,6,0,0
20,5,7,3196,0
20,5,8,0,0
20,5,9,0,0
20,5,10,0,0
20,5,11,0,0
20,5,12,0,0
20,5,13,0,0
20,5,14,0,0
20,5,15,3179,0
20,5,16,0,0
20,5,17,0,0
20,5,18,0,0
20,5,19,0,0
20,5,20,0,0
20,5,21,0,0
20,5,22,0,0
20,5,23,0,0
20,5,24,0,0
20,5,25,0,0
20,5,26,0,0
20,5,27,0,0
20,5,28,0,0
20,5,29,0,0
20,5,30,0,0
20,5,31,3199,381039
21,0,0,396775,3225
21,1,0,393623,3152
21,1,1,0,3225
21,2,0,390484,3139
21,2,1,0,0
21,2,2,0,3152
21,2,3,0,3225
21,3,0,387286,3198
21,3,1,0,0
21,3,2,0,0
21,3,3,0,0
21,3,4,0,3139
21,3,5,0,0
21,3,6,0,3152
21,3,7,0,3225
